1544626814281	9.431961	-1.4824829	3.4042206

1544626814282	9.463089	-1.475296	3.4425201

1544626814283	9.396057	-1.4824829	3.4281616

1544626814284	9.350571	-1.4657288	3.456894

1544626814284	9.336197	-1.4992371	3.4856262

1544626814285	9.288315	-1.5112152	3.4449158

1544626814290	9.278732	-1.4992371	3.4784393

1544626814308	9.25	-1.5040283	3.504776

1544626814309	9.2356415	-1.5399475	3.5071716

1544626814309	9.24762	-1.5447388	3.5191345

1544626814311	9.24762	-1.5447388	3.5430756

1544626814314	9.283524	-1.5734711	3.535904

1544626814319	9.283524	-1.5638885	3.5742035

1544626814324	9.293106	-1.5686798	3.6029358

1544626814329	9.324234	-1.5614929	3.6699677

1544626814333	9.307465	-1.5614929	3.631668

1544626814339	9.3146515	-1.5519104	3.6651917

1544626814344	9.3146515	-1.5327606	3.6963043

1544626814349	9.30986	-1.554306	3.6963043

1544626814354	9.273956	-1.5351562	3.6963043

1544626814359	9.266769	-1.5351562	3.7034912

1544626814364	9.240433	-1.5279694	3.6675873

1544626814370	9.242828	-1.5136108	3.6987

1544626814375	9.238037	-1.5136108	3.6819458

1544626814380	9.233246	-1.506424	3.674759

1544626814385	9.245224	-1.5184021	3.6556091

1544626814390	9.228455	-1.5112152	3.662796

1544626814396	9.24762	-1.5327606	3.6364594

1544626814403	9.273956	-1.5375519	3.631668

1544626814405	9.273956	-1.4824829	3.595749

1544626814413	9.288315	-1.5160065	3.5670166

1544626814415	9.319443	-1.4992371	3.5646362

1544626814423	9.312256	-1.4872742	3.5574493

1544626814426	9.324234	-1.5088196	3.528717

1544626814431	9.352951	-1.5112152	3.535904

1544626814436	9.324234	-1.5136108	3.511963

1544626814444	9.360138	-1.4920654	3.497589

1544626814446	9.362534	-1.5088196	3.5311127

1544626814454	9.36972	-1.5160065	3.516739

1544626814456	9.348175	-1.494461	3.497589

1544626814462	9.326614	-1.4896698	3.504776

1544626814467	9.350571	-1.5112152	3.4832306

1544626814471	9.357742	-1.5136108	3.4856262

1544626814477	9.338593	-1.4968567	3.4880219

1544626814481	9.30986	-1.5016327	3.5023804

1544626814487	9.3146515	-1.5255737	3.511963

1544626814492	9.305069	-1.4920654	3.559845

1544626814497	9.305069	-1.4968567	3.528717

1544626814502	9.276337	-1.5184021	3.5502625

1544626814507	9.278732	-1.506424	3.5550537

1544626814512	9.293106	-1.494461	3.5406952

1544626814517	9.285919	-1.5255737	3.5742035

1544626814522	9.278732	-1.4968567	3.559845

1544626814528	9.293106	-1.4992371	3.5861816

1544626814532	9.297897	-1.5255737	3.5861816

1544626814538	9.285919	-1.5327606	3.5981445

1544626814542	9.276337	-1.5184021	3.5622406

1544626814548	9.276337	-1.5207977	3.5933533

1544626814552	9.295502	-1.5279694	3.6101227

1544626814558	9.273956	-1.5399475	3.6292725

1544626814564	9.271561	-1.5136108	3.607727

1544626814568	9.264374	-1.5255737	3.631668

1544626814576	9.273956	-1.554306	3.6125183

1544626814578	9.257187	-1.5112152	3.5694122

1544626814586	9.269165	-1.5112152	3.5861816

1544626814588	9.285919	-1.5255737	3.5933533

1544626814596	9.288315	-1.5160065	3.5933533

1544626814598	9.273956	-1.5088196	3.6029358

1544626814606	9.295502	-1.4968567	3.6125183

1544626814608	9.297897	-1.506424	3.6244812

1544626814616	9.281128	-1.494461	3.6101227

1544626814618	9.269165	-1.4968567	3.5885773

1544626814626	9.254791	-1.5279694	3.6101227

1544626814628	9.273956	-1.5016327	3.638855

1544626814635	9.302673	-1.506424	3.638855

1544626814641	9.283524	-1.5112152	3.6340637

1544626814643	9.300293	-1.4872742	3.6268768

1544626814648	9.312256	-1.5040283	3.6484222

1544626814655	9.293106	-1.4992371	3.61969

1544626814659	9.324234	-1.4776917	3.6220856

1544626814665	9.295502	-1.4872742	3.6220856

1544626814671	9.297897	-1.4824829	3.5933533

1544626814674	9.312256	-1.4992371	3.614914

1544626814682	9.269165	-1.5160065	3.5742035

1544626814684	9.324234	-1.530365	3.6173096

1544626814692	9.312256	-1.5327606	3.5885773

1544626814694	9.285919	-1.5231934	3.5670166

1544626814702	9.273956	-1.4920654	3.590973

1544626814704	9.2595825	-1.4800873	3.5885773

1544626814713	9.2356415	-1.4657288	3.5933533

1544626814714	9.254791	-1.4250183	3.595749

1544626814723	9.2117	-1.4250183	3.6220856

1544626814724	9.23085	-1.4226227	3.6292725

1544626814733	9.266769	-1.4226227	3.6364594

1544626814734	9.252396	-1.39151	3.607727

1544626814743	9.245224	-1.4058685	3.5550537

1544626814744	9.283524	-1.4393921	3.5095673

1544626814753	9.30986	-1.4585419	3.504776

1544626814755	9.312256	-1.451355	3.4904022

1544626814763	9.30986	-1.4681244	3.516739

1544626814765	9.355347	-1.4968567	3.5071716

1544626814773	9.379288	-1.4896698	3.5550537

1544626814775	9.381683	-1.4609375	3.5670166

1544626814783	9.391266	-1.4417877	3.5478668

1544626814785	9.352951	-1.4633331	3.595749

1544626814794	9.336197	-1.451355	3.614914

1544626814795	9.3146515	-1.4441833	3.6053314

1544626814804	9.285919	-1.427414	3.6220856

1544626814805	9.269165	-1.4346008	3.5981445

1544626814814	9.214096	-1.4058685	3.5813904

1544626814815	9.171005	-1.367569	3.6340637

1544626814824	9.192551	-1.3579865	3.6412506

1544626814825	9.156631	-1.3460083	3.614914

1544626814834	9.173386	-1.367569	3.6029358

1544626814836	9.206909	-1.3627777	3.614914

1544626814841	9.204514	-1.3484039	3.6723633

1544626814847	9.24762	-1.367569	3.662796

1544626814854	9.240433	-1.372345	3.6604004

1544626814856	9.281128	-1.4346008	3.7202454

1544626814863	9.319443	-1.4585419	3.7346191

1544626814866	9.348175	-1.446579	3.7082825

1544626814873	9.372116	-1.4609375	3.7130737

1544626814876	9.38887	-1.4729156	3.6699677

1544626814881	9.475067	-1.4824829	3.6604004

1544626814888	9.522949	-1.4848785	3.643631

1544626814893	9.424789	-1.4872742	3.6484222

1544626814897	9.352951	-1.4896698	3.6340637

1544626814904	9.384079	-1.4920654	3.6651917

1544626814906	9.364929	-1.4848785	3.6484222

1544626814914	9.338593	-1.415451	3.5981445

1544626814916	9.261978	-1.39151	3.5981445

1544626814926	9.252396	-1.4058685	3.6220856

1544626814928	9.278732	-1.4441833	3.6125183

1544626814936	9.23085	-1.4369965	3.6364594

1544626814938	9.228455	-1.4896698	3.6340637

1544626814944	9.206909	-1.5160065	3.6604004

1544626814947	9.192551	-1.5375519	3.6819458

1544626814956	9.178177	-1.5231934	3.693924

1544626814957	9.197342	-1.4992371	3.710678

1544626814966	9.216492	-1.5351562	3.7561646

1544626814967	9.300293	-1.5686798	3.7681427

1544626814974	9.288315	-1.554306	3.7872925

1544626814978	9.257187	-1.6069794	3.8040466

1544626814986	9.276337	-1.6381073	3.7609558

1544626814988	9.30986	-1.6237488	3.7944794

1544626814996	9.288315	-1.585434	3.7992554

1544626814998	9.2595825	-1.585434	3.7346191

1544626815007	9.228455	-1.5662842	3.7729187

1544626815008	9.209305	-1.6045837	3.7513733

1544626815017	9.2356415	-1.5926208	3.7322235

1544626815018	9.266769	-1.6021881	3.7705383

1544626815027	9.293106	-1.6572571	3.7585602

1544626815029	9.348175	-1.7003632	3.765747

1544626815035	9.419998	-1.7458496	3.7848969

1544626815038	9.491821	-1.7769775	3.746582

1544626815045	9.50618	-1.7961273	3.746582

1544626815050	9.54689	-1.8009186	3.710678

1544626815055	9.575623	-1.7889404	3.6699677

1544626815059	9.525345	-1.7458496	3.686737

1544626815064	9.470276	-1.6979675	3.6580048

1544626815070	9.424789	-1.6405029	3.6604004

1544626815073	9.355347	-1.609375	3.6987

1544626815078	9.305069	-1.6069794	3.6651917

1544626815083	9.281128	-1.5399475	3.7130737

1544626815088	9.23085	-1.5519104	3.7322235

1544626815096	9.228455	-1.5662842	3.8040466

1544626815101	9.1805725	-1.5878296	3.808838

1544626815104	9.108749	-1.54953	3.7944794

1544626815111	9.068054	-1.5207977	3.8279877

1544626815114	9.065659	-1.5447388	3.8639069

1544626815120	9.032135	-1.506424	3.8758698

1544626815124	8.97467	-1.5112152	3.8639069

1544626815130	8.981857	-1.5375519	3.844757

1544626815135	8.99382	-1.5686798	3.8543243

1544626815142	9.0225525	-1.6021881	3.8136292

1544626815144	9.087204	-1.6165619	3.753769

1544626815152	9.156631	-1.6189575	3.7202454

1544626815154	9.233246	-1.6381073	3.6699677

1544626815162	9.288315	-1.6668396	3.6244812

1544626815164	9.345779	-1.6572571	3.5718079

1544626815172	9.412811	-1.6740265	3.5765991

1544626815175	9.489426	-1.6740265	3.5670166

1544626815184	9.582794	-1.712326	3.5263214

1544626815185	9.654633	-1.7099304	3.5382996

1544626815194	9.685745	-1.6620483	3.516739

1544626815195	9.680969	-1.7027588	3.480835

1544626815204	9.709702	-1.6811981	3.4927979

1544626815205	9.659409	-1.6524658	3.432953

1544626815214	9.609131	-1.5998077	3.4592896

1544626815215	9.515762	-1.5758514	3.4640808

1544626815224	9.44873	-1.5231934	3.5095673

1544626815226	9.3936615	-1.530365	3.5095673

1544626815235	9.30986	-1.4872742	3.5718079

1544626815236	9.206909	-1.4681244	3.6029358

1544626815244	9.142273	-1.451355	3.662796

1544626815246	9.137482	-1.4322052	3.7346191

1544626815255	9.096771	-1.475296	3.7825012

1544626815256	9.027344	-1.4824829	3.8184204

1544626815265	9.0177765	-1.5351562	3.808838

1544626815266	8.99382	-1.5614929	3.7920837

1544626815275	8.99144	-1.6141663	3.8040466

1544626815276	8.989044	-1.6069794	3.7681427

1544626815285	9.015381	-1.6285248	3.7346191

1544626815286	9.05368	-1.6716309	3.693924

1544626815295	9.111145	-1.7003632	3.5765991

1544626815296	9.1805725	-1.7003632	3.4592896

1544626815305	9.297897	-1.7554169	3.212677

1544626815307	9.410416	-1.7314758	2.970871

1544626815315	9.522949	-1.6261444	2.78891

1544626815317	9.522949	-1.5184021	2.623703

1544626815326	9.477463	-1.4441833	2.515976

1544626815327	9.396057	-1.3771362	2.4680786

1544626815334	9.321838	-1.3412323	2.544693

1544626815337	9.305069	-1.3555908	2.7194824

1544626815342	9.319443	-1.3986816	2.8966522

1544626815347	9.379288	-1.4346008	3.0714264

1544626815356	9.520554	-1.4729156	3.267746

1544626815357	9.587585	-1.4657288	3.370697

1544626815363	9.652237	-1.4393921	3.5263214

1544626815368	9.6642	-1.3795319	3.6819458

1544626815374	9.652237	-1.3244629	3.808838

1544626815378	9.587585	-1.2670135	3.923767

1544626815384	9.503799	-1.2047577	4.0650177

1544626815388	9.38887	-1.1736298	4.129654

1544626815394	9.283524	-1.1592712	4.1990967

1544626815398	9.197342	-1.1760254	4.2230377

1544626815405	9.1015625	-1.1113892	4.2421875

1544626815408	9.0177765	-1.1353302	4.3020477

1544626815417	8.93158	-1.1592712	4.33078

1544626815418	8.898056	-1.1880035	4.325989

1544626815426	8.840591	-1.2382812	4.33078

1544626815428	8.847778	-1.2741852	4.2589417

1544626815437	8.854965	-1.2693939	4.213455

1544626815438	8.866928	-1.257431	4.165573

1544626815446	8.929184	-1.2957306	4.1081085

1544626815448	9.001007	-1.3101044	4.0051575

1544626815455	9.058472	-1.288559	3.9429169

1544626815458	9.1015625	-1.3148956	3.880661

1544626815465	9.154236	-1.2837677	3.8160248

1544626815469	9.223679	-1.3005219	3.7705383

1544626815476	9.276337	-1.2957306	3.729828

1544626815479	9.285919	-1.3268585	3.6843414

1544626815486	9.300293	-1.3460083	3.6101227

1544626815489	9.324234	-1.336441	3.5502625

1544626815496	9.317047	-1.3436279	3.4832306

1544626815499	9.3146515	-1.372345	3.4401245

1544626815506	9.297897	-1.372345	3.3970337

1544626815509	9.264374	-1.3531952	3.3754883

1544626815516	9.252396	-1.3484039	3.4137878

1544626815522	9.273956	-1.3340454	3.401825

1544626815524	9.24762	-1.3244629	3.3754883

1544626815533	9.2595825	-1.3005219	3.3635101

1544626815534	9.271561	-1.2909546	3.4042206

1544626815542	9.3146515	-1.23349	3.4090118

1544626815544	9.331406	-1.1927795	3.418579

1544626815552	9.307465	-1.1616669	3.4425201

1544626815554	9.357742	-1.1137848	3.4688568

1544626815562	9.348175	-1.0635071	3.497589

1544626815564	9.343384	-1.044342	3.504776

1544626815572	9.362534	-0.9701233	3.5263214

1544626815575	9.362534	-0.9509735	3.528717

1544626815582	9.321838	-0.93421936	3.5670166

1544626815585	9.348175	-0.886322	3.5670166

1544626815592	9.343384	-0.8695679	3.5933533

1544626815595	9.340988	-0.83843994	3.6053314

1544626815602	9.331406	-0.8001404	3.607727

1544626815605	9.295502	-0.862381	3.6484222

1544626815613	9.2595825	-0.83366394	3.6244812

1544626815615	9.285919	-0.84802246	3.583786

1544626815623	9.293106	-0.8408356	3.5454712

1544626815625	9.264374	-0.83366394	3.5143585

1544626815633	9.252396	-0.8647766	3.4305573

1544626815635	9.278732	-0.8647766	3.3754883

1544626815643	9.273956	-0.8647766	3.2940826

1544626815645	9.281128	-0.89590454	3.2174683

1544626815655	9.295502	-0.89590454	3.157608

1544626815656	9.312256	-0.8983002	3.1025543

1544626815665	9.319443	-0.9150543	3.0666351

1544626815666	9.324234	-0.9294281	3.0642395

1544626815674	9.352951	-0.97491455	3.0786133

1544626815676	9.350571	-1.0227966	3.10495

1544626815685	9.340988	-1.0922241	3.2222595

1544626815687	9.345779	-1.1951752	3.3922424

1544626815695	9.333801	-1.2406769	3.5335083

1544626815696	9.257187	-1.3053131	3.6891327

1544626815705	9.221283	-1.3795319	3.8663025

1544626815707	9.156631	-1.4346008	3.9884033

1544626815715	9.120728	-1.5136108	4.0674133

1544626815716	9.041718	-1.5423431	4.1152954

1544626815725	9.024948	-1.554306	4.1943054

1544626815726	9.029739	-1.585434	4.17276

1544626815735	8.989044	-1.5974121	4.081772

1544626815737	9.003403	-1.54953	4.002762

1544626815745	9.034531	-1.475296	3.93573

1544626815747	9.044113	-1.4178467	3.8279877

1544626815755	9.106354	-1.372345	3.7585602

1544626815757	9.149445	-1.3292542	3.746582

1544626815765	9.197342	-1.2957306	3.6484222

1544626815767	9.261978	-1.2909546	3.6005402

1544626815776	9.376907	-1.257431	3.5646362

1544626815777	9.429565	-1.1520844	3.5622406

1544626815786	9.503799	-1.1520844	3.5742035

1544626815788	9.5516815	-1.1496887	3.5789948

1544626815796	9.530136	-1.1856079	3.5430756

1544626815798	9.542099	-1.1640625	3.4856262

1544626815806	9.525345	-1.2143402	3.4832306

1544626815808	9.460693	-1.257431	3.4688568

1544626815817	9.38887	-1.3172913	3.4760437

1544626815818	9.297897	-1.3316498	3.4712524

1544626815827	9.199722	-1.3340454	3.4592896

1544626815829	9.142273	-1.3603821	3.5023804

1544626815835	9.099167	-1.4082642	3.5143585

1544626815839	9.063263	-1.4489594	3.5550537

1544626815845	9.058472	-1.4872742	3.5574493

1544626815849	9.060867	-1.5351562	3.5430756

1544626815856	9.07283	-1.5375519	3.5694122

1544626815859	9.091995	-1.6213531	3.6340637

1544626815865	9.099167	-1.6405029	3.6580048

1544626815869	9.173386	-1.7003632	3.6987

1544626815876	9.2595825	-1.7841492	3.7442017

1544626815879	9.302673	-1.8559875	3.741806

1544626815886	9.374512	-1.877533	3.7561646

1544626815890	9.38887	-1.9134369	3.7010956

1544626815895	9.436752	-1.8990784	3.6532135

1544626815900	9.434357	-1.8152771	3.5981445

1544626815906	9.38887	-1.7769775	3.595749

1544626815909	9.374512	-1.6907806	3.5933533

1544626815916	9.364929	-1.5902252	3.5406952

1544626815919	9.352951	-1.4585419	3.5694122

1544626815926	9.331406	-1.3771362	3.504776

